2019-05-06,00:11:28,682,11.37,2319.74,5.2244,2
2019-05-06,00:11:30,684,11.40,2327.27,5.20507,2
2019-05-06,00:11:32,686,11.43,2336.25,5.21205,2
2019-05-06,00:11:34,688,11.47,2337.03,5.21295,2
2019-05-06,00:11:36,690,11.50,2336.04,5.20446,2
2019-05-06,00:11:38,692,11.53,2342.99,5.20253,2
2019-05-06,00:11:40,694,11.57,2343.6,5.19838,2
2019-05-06,00:11:42,696,11.60,2333.7,5.21255,2
2019-05-06,00:11:44,698,11.63,2337.42,5.21038,2
2019-05-06,00:11:46,700,11.67,2347.45,5.20889,2
2019-05-06,00:11:48,702,11.70,2350.81,5.22339,2
2019-05-06,00:11:50,704,11.73,2357.63,5.25297,2
2019-05-06,00:11:52,706,11.77,2359.35,5.24993,2
2019-05-06,00:11:54,708,11.80,2356.08,5.23911,2
2019-05-06,00:11:56,710,11.83,2355.83,5.24337,2
2019-05-06,00:11:58,712,11.87,2353.76,5.24016,2
2019-05-06,00:12:00,714,11.90,2353.69,5.24291,2
2019-05-06,00:12:02,716,11.93,2376.06,5.26261,2
2019-05-06,00:12:04,718,11.97,2384.19,5.2568,2
2019-05-06,00:12:06,720,12.00,2401.32,5.26054,2
2019-05-06,00:12:08,722,12.03,2409.36,5.26728,2
2019-05-06,00:12:10,724,12.07,2414.46,5.25794,2
2019-05-06,00:12:12,726,12.10,2420.11,5.27833,2
2019-05-06,00:12:14,728,12.13,2433.84,5.29666,2
2019-05-06,00:12:16,730,12.17,2447.5,5.30295,2
2019-05-06,00:12:18,732,12.20,2456.16,5.30786,2
2019-05-06,00:12:20,734,12.23,2466.73,5.3219,2
2019-05-06,00:12:22,736,12.27,2457.65,5.3141,2
2019-05-06,00:12:24,738,12.30,2459.54,5.31631,2
2019-05-06,00:12:26,740,12.33,2456.82,5.31544,2
2019-05-06,00:12:28,742,12.37,2454.74,5.31231,2
2019-05-06,00:12:30,744,12.40,2450.14,5.31161,2
2019-05-06,00:12:32,746,12.43,2443.94,5.3036,2
2019-05-06,00:12:34,748,12.47,2426.31,5.31219,2
2019-05-06,00:12:36,750,12.50,2415.96,5.30889,2
2019-05-06,00:12:38,752,12.53,2409.7,5.31774,2
2019-05-06,00:12:40,754,12.57,2401.59,5.30051,2
2019-05-06,00:12:42,756,12.60,2396.23,5.2906,2
2019-05-06,00:12:44,758,12.63,2392.91,5.29747,2
2019-05-06,00:12:46,760,12.67,2382.76,5.30391,2
2019-05-06,00:12:49,762,12.70,2374.25,5.31172,2
2019-05-06,00:12:51,764,12.73,2368.44,5.3118,2
2019-05-06,00:12:53,766,12.77,2359.85,5.29603,2
2019-05-06,00:12:55,768,12.80,2368.59,5.27513,2
2019-05-06,00:12:57,770,12.83,2360.99,5.27695,2
2019-05-06,00:12:59,772,12.87,2364.12,5.25765,2
2019-05-06,00:13:01,774,12.90,2358.7,5.26455,2
2019-05-06,00:13:03,776,12.93,2354.68,5.26578,2
2019-05-06,00:13:05,778,12.97,2354.99,5.25419,2
2019-05-06,00:13:07,780,13.00,2357.23,5.26638,2
2019-05-06,00:13:09,782,13.03,2361.76,5.25908,2
2019-05-06,00:13:11,784,13.07,2359.27,5.26467,2
2019-05-06,00:13:13,786,13.10,2369.12,5.27496,2
2019-05-06,00:13:15,788,13.13,2368.5,5.28557,2
2019-05-06,00:13:17,790,13.17,2374.69,5.28391,2
2019-05-06,00:13:19,792,13.20,2376.77,5.29332,2
2019-05-06,00:13:21,794,13.23,2390.55,5.2922,2
2019-05-06,00:13:23,796,13.27,2411.05,5.28568,2
2019-05-06,00:13:25,798,13.30,2425.69,5.30347,2
2019-05-06,00:13:27,800,13.33,2435.98,5.28646,2
2019-05-06,00:13:29,802,13.37,2446.47,5.28227,2
2019-05-06,00:13:31,804,13.40,2463.27,5.27575,2
2019-05-06,00:13:33,806,13.43,2462.29,5.28656,2
2019-05-06,00:13:35,808,13.47,2466.65,5.28921,2
2019-05-06,00:13:37,810,13.50,2477.94,5.30376,2
2019-05-06,00:13:39,812,13.53,2481.4,5.30776,2
2019-05-06,00:13:41,814,13.57,2488.3,5.30563,2
2019-05-06,00:13:43,816,13.60,2488.84,5.31399,2
2019-05-06,00:13:45,818,13.63,2476.72,5.30242,2
2019-05-06,00:13:47,820,13.67,2469.7,5.31067,2
2019-05-06,00:13:49,822,13.70,2461.37,5.31902,2
2019-05-06,00:13:51,824,13.73,2454.27,5.31677,2
2019-05-06,00:13:53,826,13.77,2457.66,5.31683,2
2019-05-06,00:13:55,828,13.80,2458.77,5.32034,2
2019-05-06,00:13:57,830,13.83,2451.79,5.30876,2
2019-05-06,00:13:59,832,13.87,2447.29,5.30067,2
2019-05-06,00:14:01,834,13.90,2435.19,5.31409,2
2019-05-06,00:14:03,836,13.93,2423.14,5.31648,2
2019-05-06,00:14:05,838,13.97,2424.15,5.32244,2
2019-05-06,00:14:07,840,14.00,2429.41,5.32368,2
2019-05-06,00:14:09,842,14.03,2432.71,5.3315,2
